Price,Open,High,Low,Close,Volume,Difference
Ticker,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,
Date,,,,,,
2020-07-01,628.5173602441739,632.8225552213215,622.1234908622394,623.9564208984375,5477468,-3.4527587890625
2020-07-02,628.6026176947248,652.5583472155681,626.94025321164,645.0135498046875,17263756,21.05712890625
2020-07-03,643.6495449731943,651.3221885556562,641.5182550891772,650.2139282226562,7796572,5.20037841796875
2020-07-06,652.3451730350218,660.6998183964434,649.1908538179248,651.3221435546875,8810958,1.10821533203125
2020-07-07,655.9257444851785,679.4125467730032,652.6435270990934,677.0255126953125,19362533,25.703369140625
2020-07-08,669.1398264021884,669.1398264021884,658.3128628409852,660.4441528320312,8476642,-16.58135986328125
2020-07-09,664.9623947081107,673.487553614625,660.6998152548535,666.4116821289062,6854166,5.967529296875
2020-07-10,659.4210636675116,673.4023455592946,659.4210636675116,666.53955078125,5206452,0.12786865234375
2020-07-13,671.7826647595078,686.5737977958447,670.1202480123593,679.4979248046875,10804688,12.9583740234375
2020-07-14,676.0025698700881,687.4689204303594,666.1133530900535,667.733154296875,8961822,-11.7647705078125
2020-07-15,681.1602375739893,723.3171613073787,677.5796602113422,708.3981323242188,30060599,40.66497802734375
2020-07-16,767.3495841598553,814.5789885034153,762.3623866762733,776.6420288085938,90432109,68.243896484375
2020-07-17,776.6421203051116,784.2295339513297,760.5722136017504,769.9498901367188,31682878,-6.692138671875
2020-07-20,774.5107148612932,805.6275460032164,773.0188119983243,796.505615234375,18421053,26.55572509765625
2020-07-21,805.6276789009332,809.63451480057,792.1579355228248,798.5944213867188,12877784,2.08880615234375
2020-07-22,800.4699893359641,800.5126047335725,775.7896382402033,782.5245361328125,14354201,-16.06988525390625
2020-07-23,780.606376469087,780.7342226621627,767.8186351543536,774.0419921875,13051307,-8.4825439453125
2020-07-24,770.0350319220125,789.2166407991177,770.0350319220125,786.7443237304688,18209580,12.70233154296875
2020-07-27,785.6360267839249,812.277148982619,783.1637618639511,808.5687255859375,16827870,21.82440185546875
2020-07-28,806.4800376334346,824.8517447859435,802.3879717392343,820.8449096679688,15818463,12.27618408203125
2020-07-29,812.6607544531067,818.4152365853474,804.4339554803054,813.4280395507812,11152710,-7.4168701171875
2020-07-30,820.1205458445468,829.1998637610942,817.3498683248016,819.6516723632812,12492320,6.2236328125
2020-07-31,826.3010723042933,840.9643568338954,812.7034326964146,823.5303955078125,12704346,3.87872314453125
2020-08-03,818.4153618002468,823.0189690237522,807.7162963834019,815.7725830078125,8479792,-7.7578125
2020-08-04,818.7990302264573,827.5373195212177,801.8339404408111,809.7623291015625,11133170,-6.01025390625
2020-08-05,811.5952436899812,819.2252724065713,799.915763915064,805.3718872070312,9614176,-4.39044189453125
2020-08-06,812.8741488177782,830.6917571616186,803.4964711701688,827.665283203125,10976491,22.29339599609375
2020-08-07,826.4716940391913,826.4716940391913,809.0377304319395,810.6575317382812,8010948,-17.00775146484375
2020-08-10,808.9524540846645,815.68729927185,805.8833652612906,811.0410766601562,5716319,0.383544921875
2020-08-11,809.8048840626453,820.120305764603,806.5652819765306,808.5687255859375,6802442,-2.47235107421875
2020-08-12,808.1851112313698,817.3922729779498,803.2405291853771,814.110107421875,6908726,5.5413818359375
2020-08-13,813.9823059788431,825.6617861535282,808.3983363139733,810.9132690429688,5097703,-3.19683837890625
2020-08-14,814.8773283169422,820.9728380106686,811.6377781998088,812.9591674804688,4663873,2.0458984375
2020-08-17,813.3854824477792,829.0291820305367,813.3854824477792,816.2840576171875,9008210,3.32489013671875
2020-08-18,821.7402154117917,826.2585399271599,817.307121685347,824.8518676757812,6141761,8.56781005859375
2020-08-19,827.7078822917601,828.2619865232915,816.2415306172933,817.8186645507812,6622744,-7.033203125
2020-08-20,817.4775132222428,823.1040973206389,810.9983611946828,814.2805786132812,5656501,-3.5380859375
2020-08-21,821.0155407569249,821.3565679775162,806.9490264594328,808.8671875,6513773,-5.41339111328125
2020-08-24,807.3326178205901,811.5951976401286,800.6830037087991,807.6736450195312,5798574,-1.19354248046875
2020-08-25,807.7588488291673,808.7392629683003,795.9088565131773,799.7451782226562,6233918,-7.928466796875
2020-08-26,802.4306267523615,813.5133339478789,800.0009771421063,810.5721435546875,5153601,10.82696533203125
2020-08-27,818.4154601688645,819.2253608746806,805.7982322312853,807.3753662109375,6154280,-3.19677734375
2020-08-28,811.1263207194082,812.0214520709077,795.4400062387288,797.3155517578125,7593610,-10.059814453125
2020-08-31,797.31549175631,810.3163591706738,779.711017690041,791.646240234375,12808355,-5.6693115234375
2020-09-01,789.64287549189,797.1023898352681,777.5797543403642,779.3274536132812,6907773,-12.31878662109375
2020-09-02,780.0520275165509,789.7707293284936,778.77325370095,787.7246704101562,5678118,8.397216796875
2020-09-03,789.8560300980209,809.3786662262877,787.7247402164828,797.5712890625,8827948,9.84661865234375
2020-09-04,780.0521865014927,792.4136692384016,779.583313080231,783.5901489257812,8650342,-13.98114013671875
2020-09-07,783.3769311484731,790.7511629324314,778.3896815962045,788.619873046875,6700385,5.02972412109375
2020-09-08,792.7972459130488,811.5952128631155,789.0461547881181,800.7682495117188,12891964,12.14837646484375
2020-09-09,797.1024326827127,806.4801083613328,789.4297889456599,790.9216918945312,5528947,-9.8465576171875
2020-09-10,797.3582028166012,803.070070411996,788.4067848343019,801.4076538085938,5171884,10.4859619140625
2020-09-11,797.0172031422388,813.4281356054228,793.6923700376182,806.224365234375,6671903,4.81671142578125
2020-09-14,815.8578211522744,844.885980871222,808.4409214623822,834.1016845703125,21871587,27.8773193359375
2020-09-15,835.0393887824163,847.4008702906807,828.3471592620098,837.5543212890625,11608203,3.45263671875
2020-09-16,840.5808070739487,857.3327679066014,837.1707429478881,854.0079345703125,10059251,16.45361328125
2020-09-17,848.2534808150385,870.4188984041751,848.2534808150385,861.8937377929688,15628241,7.88580322265625
2020-09-18,861.8936838435625,868.5432982973871,851.7487225378605,854.3489379882812,12897633,-7.5447998046875
2020-09-21,853.3683983792776,878.943874854181,852.9421404380291,860.955810546875,14140637,6.60687255859375
2020-09-22,860.188563920014,871.6975288485771,845.0137909394118,858.9097900390625,12625762,-2.0460205078125
2020-09-23,869.6941155520293,884.058987642977,859.421257337911,869.3530883789062,13486204,10.44329833984375
2020-09-24,855.073549238675,860.1886452460848,826.9405211979209,831.5441284179688,14427432,-37.8089599609375
2020-09-25,831.885067766525,865.2184731991076,831.2030654016025,862.2772827148438,13311078,30.733154296875
2020-09-28,865.1331187915175,866.2840464684381,851.2371201265356,861.382080078125,8554526,-0.89520263671875
2020-09-29,867.8612422281498,876.3864017785245,856.0112496397511,860.1885986328125,8708463,-1.1934814453125
2020-09-30,860.188642369882,872.9337669524186,856.7785783763444,859.5492553710938,8048817,-0.63934326171875
2020-10-01,870.0778078165321,875.1076730243029,862.5330620383229,867.5629272460938,5563358,8.013671875
2020-10-05,867.903982766358,899.3192314594677,867.903982766358,894.0335693359375,14212509,26.47064208984375
2020-10-06,899.404314218639,903.666893906879,879.2422914798864,900.043701171875,9090819,6.0101318359375
2020-10-07,890.7939844478612,913.8971471108864,882.7803132773535,909.2509765625,9284008,9.207275390625
2020-10-08,929.2424608715354,958.2280055225741,927.8784560542776,932.396728515625,21482613,23.145751953125
2020-10-09,933.590198187459,949.106050953421,927.9209462934899,943.564697265625,10567867,11.16796875
2020-10-12,957.375426332274,971.8681977015069,948.0829815233288,965.13330078125,14633537,21.568603515625
2020-10-13,968.0743699026726,994.0761021138616,968.0743699026726,987.0428466796875,17523825,21.9095458984375
2020-10-14,990.6236308155715,993.095948125823,964.2808645700048,969.3107299804688,16649573,-17.73211669921875
2020-10-15,1005.9688643324922,1011.0839602528268,931.3737154942777,944.8008422851562,44288251,-24.5098876953125
2020-10-16,949.5749880509273,968.415572072939,935.1248825301815,961.2118530273438,18365685,16.4110107421875
2020-10-19,967.605714579688,971.0157787720392,950.8111900591178,959.8478393554688,12902123,-1.364013671875
2020-10-20,953.880041804104,975.8748891338935,946.292629635989,969.73681640625,10448776,9.88897705078125
2020-10-21,972.8484390149954,984.1016060989872,967.6054459613897,978.9865112304688,19811433,9.24969482421875
2020-10-22,973.5733051088432,987.2135615727149,958.0575550079483,962.5332641601562,11271335,-16.4532470703125
2020-10-23,976.2767651530311,978.0001133704238,965.2042738932478,967.2291870117188,9069862,4.6959228515625
2020-10-26,967.0140307071399,973.3473160864729,950.5560718051436,958.569580078125,6309368,-8.65960693359375
2020-10-27,952.7530542944182,956.1997508535874,928.1523207142468,939.9572143554688,10172479,-18.61236572265625
2020-10-28,943.9640595330724,951.934545658751,922.0344938341937,927.6353759765625,7608392,-12.32183837890625
2020-10-29,921.991372456026,932.3314626144114,913.4607770383909,926.1704711914062,6935616,-1.46490478515625
2020-10-30,923.7147698060699,933.7101697856597,906.7828502367421,913.8916625976562,8800386,-12.27880859375
2020-11-02,917.683003004685,930.564989940065,905.7057108486894,923.9732666015625,7183119,10.08160400390625
2020-11-03,923.714801118054,930.0912116403529,911.2205244238265,915.572021484375,7204782,-8.4012451171875
2020-11-04,920.2680748764902,961.6284377922875,919.2341078775322,942.6284790039062,15702690,27.05645751953125
2020-11-05,956.3722289660541,967.6601401066434,946.9799590179886,951.288330078125,9568890,8.65985107421875
2020-11-06,954.7349895476437,966.0229002463029,940.6896583675481,958.8279418945312,8807127,7.53961181640625
2020-11-09,973.0887383720769,987.4786557669963,966.0660724446192,979.3358764648438,10160320,20.5079345703125
2020-11-10,959.7757464994585,959.7757464994585,928.884748758151,940.129638671875,15622869,-39.20623779296875
2020-11-11,944.3948231312639,970.5466112932344,936.6397561529963,967.2291870117188,12514800,27.09954833984375
2020-11-12,972.0546596155181,984.0319522251034,959.6896556836331,963.1363525390625,9180976,-4.09283447265625
2020-11-13,965.075041430288,976.2768053040325,962.4900189978855,968.6940307617188,6363212,5.55767822265625
2020-11-14,979.7234137212874,982.0068710347351,974.6395156913981,976.6644287109375,1136144,7.97039794921875
2020-11-17,986.4015905696144,986.61700913056,958.7418683811762,968.2633056640625,12813968,-8.401123046875
2020-11-18,972.3992595980534,976.0182488846101,949.0909322143051,956.9322509765625,9839468,-11.3310546875
2020-11-19,947.8417011554023,960.5082709059944,942.4993627319201,945.041259765625,10092343,-11.8909912109375
2020-11-20,953.0116681231907,955.5966907311198,940.1727014668417,950.7282104492188,8063554,5.68695068359375
2020-11-23,952.1499371201602,986.4446104134439,949.5217888849451,982.1792602539062,10546363,31.4510498046875
2020-11-24,986.6169909596982,995.1475868529994,976.5784651675503,982.3517456054688,8515426,0.1724853515625
2020-11-25,979.7236286169614,985.3245112783601,957.5355165352668,961.326904296875,8958701,-21.02484130859375
2020-11-26,965.031999218772,965.031999218772,946.376836530637,959.2156982421875,10962256,-2.1112060546875
2020-11-27,963.3518733354048,965.9368962513316,940.0866670920632,947.8417358398438,25306145,-11.37396240234375
2020-12-01,952.1931422474431,982.5240328246149,952.1931422474431,980.4559936523438,8933802,32.6142578125
2020-12-02,977.1386548170694,988.7281320617266,965.9368889329231,983.084228515625,6741637,2.62823486328125
2020-12-03,988.3403206566016,988.3403206566016,967.4015952418151,970.6328735351562,16212632,-12.45135498046875
2020-12-04,969.383431702864,979.7235216410278,960.7666900877274,977.6986083984375,10564055,7.06573486328125
2020-12-07,988.5988057370549,993.5103063746003,978.8618456561543,985.3244018554688,7792141,7.62579345703125
2020-12-08,986.6170525038359,1005.5738867004161,986.6170525038359,993.81201171875,12308330,8.48760986328125
2020-12-09,1006.4785183617317,1016.3446451619873,996.9569770686047,1012.639404296875,10039346,18.827392578125
2020-12-10,997.3015434583871,1009.5803983871111,990.9251345987877,1006.2198486328125,9488782,-6.4195556640625
2020-12-11,999.2834569197639,1009.8389651224653,995.4490490751641,1002.29931640625,10574009,-3.9205322265625
2020-12-14,1007.6418675412746,1010.3991830086525,989.3743107191569,1003.4627685546875,6728187,1.1634521484375
2020-12-15,996.0955252549484,1002.7303755205074,992.6488279357271,994.88916015625,6905926,-8.5736083984375
2020-12-16,999.5420514808553,1007.2109727403913,994.027315677097,1004.4535522460938,7788404,9.56439208984375
2020-12-17,1004.6260639894623,1007.2110868292062,996.2677603633811,998.852783203125,6658153,-5.60076904296875
2020-12-18,1019.2312721039293,1029.7006343182745,1012.9841343643415,1025.219970703125,15995676,26.3671875
2020-12-21,1023.6689687179414,1042.4103829179542,992.6918227233508,1014.4490966796875,10858352,-10.7708740234375
2020-12-22,1018.4988838142667,1054.559927318439,1013.4149851000539,1051.67333984375,10901851,37.2242431640625
2020-12-23,1066.7527078945845,1084.7185947409778,1060.3332768878963,1079.720947265625,15878346,28.047607421875
2020-12-24,1077.0063068998368,1077.0063068998368,1056.4122781565602,1065.0721435546875,7313885,-14.6488037109375
2020-12-28,1067.1404376231014,1075.3694688214343,1065.0293777750744,1068.734619140625,4607051,3.6624755859375
2020-12-29,1064.1677813079634,1080.9273046967264,1064.1677813079634,1077.3514404296875,6878105,8.6168212890625
2020-12-30,1079.6779099346707,1079.9364543014929,1066.8820674740116,1074.3355712890625,5194690,-3.015869140625
2020-12-31,1071.0608619341854,1084.330663561485,1067.6141656769555,1082.09033203125,7430470,7.7547607421875
2021-01-01,1083.899961941162,1090.448664611065,1082.0904672170202,1086.09716796875,4253550,4.0068359375
2021-01-04,1093.4642894233336,1111.5594431490151,1086.700169662839,1110.051513671875,7208454,23.954345703125
2021-01-05,1104.6663089535523,1119.3147701487244,1098.677715421226,1114.8341064453125,8145280,4.7825927734375
2021-01-06,1120.1763064384784,1121.89965460223,1092.6458615964777,1104.7523193359375,7161715,-10.081787109375
2021-01-07,1116.7299103354087,1118.1516939897044,1081.8321006374272,1087.562255859375,10954918,-17.1900634765625
2021-01-08,1101.435011419496,1134.6525928560131,1101.435011419496,1130.6026611328125,13186251,43.0404052734375
2021-01-11,1156.4531077577685,1191.997174193044,1154.6436126853075,1185.836181640625,20528626,55.2335205078125
2021-01-12,1187.386928051531,1187.386928051531,1171.876794013122,1182.00146484375,8309868,-3.834716796875
2021-01-13,1183.81093271307,1200.13971990124,1171.8767675510776,1195.271240234375,14442997,13.269775390625
2021-01-14,1171.8768597797336,1192.5570396581995,1136.074256291206,1180.9244384765625,27521697,-14.3468017578125
2021-01-15,1171.8770538300191,1175.7114624101548,1154.6435677442837,1158.9088134765625,15018441,-22.015625
2021-01-18,1152.920096119261,1154.6434445439536,1125.3465213241816,1130.5596923828125,8861765,-28.34912109375
2021-01-19,1137.4097804774099,1146.8881953147215,1130.5163878684557,1134.523193359375,5585744,3.9635009765625
2021-01-20,1137.883875806407,1161.8814805840243,1137.883875806407,1154.16943359375,8225838,19.646240234375
2021-01-21,1163.260297069055,1172.781840093079,1150.3351826571766,1154.385009765625,6142421,0.215576171875
2021-01-22,1143.441808415928,1168.4303633850782,1143.0540970506927,1155.3759765625,9646591,0.990966796875
2021-01-25,1158.9519046092023,1161.4507810538796,1131.378327696567,1141.8045654296875,6542611,-13.5714111328125
2021-01-27,1137.0652043305388,1143.9155770365226,1107.3374457103669,1121.0380859375,8133665,-20.7664794921875
2021-01-28,1113.1107808566571,1117.1174817647845,1096.5235523990264,1099.6685791015625,4660690,-21.3695068359375
2021-01-29,1108.32845129276,1112.5506759537004,1060.7209512469485,1067.657470703125,12183519,-32.0111083984375
